%time,field.x,field.y,field.z
19118000000,0.0,0.0,0.0
19141000000,0.0,0.0,0.0
19179000000,0.0,0.0,0.0
19226000000,0.0,0.0,0.0
19267000000,0.0,0.0,0.0
19289000000,0.0,0.0,0.0
19315000000,0.0,0.0,0.0
19342000000,0.0,0.0,0.0
19368000000,0.0,0.0,0.0
19390000000,0.0,0.0,0.0
19412000000,0.0,0.0,0.0
19446000000,0.0,0.0,0.0
19481000000,0.0,0.0,0.0
19532000000,0.0,0.0,0.0
19585000000,0.0,0.0,0.0
19652000000,0.0,0.0,0.0
19709000000,0.0,0.0,0.0
19755000000,0.0,0.0,0.0
19791000000,0.0,0.0,0.0
19835000000,0.0,0.0,0.0
19872000000,0.0,0.0,0.0
19913000000,0.0,0.0,0.0
19971000000,0.0,0.0,0.0
20006000000,0.0,0.0,0.0
20041000000,0.0,0.0,0.0
20084000000,0.0,0.0,0.0
20123000000,0.0,0.0,0.0
20166000000,0.0,0.0,0.0
20205000000,0.0,0.0,0.0
20278000000,0.0,0.0,0.0
20317000000,0.0,0.0,0.0
20359000000,0.0,0.0,0.0
20399000000,0.0,0.0,0.0
20433000000,0.0,0.0,0.0
20471000000,0.0,0.0,0.0
20529000000,0.0,0.0,0.0
20588000000,0.0,0.0,0.0
20653000000,0.0,0.0,0.0
20691000000,0.0,0.0,0.0
20735000000,0.0,0.0,0.0
20786000000,0.0,0.0,0.0
20832000000,0.0,0.0,0.0
20873000000,0.0,0.0,0.0
20912000000,0.0,0.0,0.0
20985000000,0.0,0.0,0.0
21036000000,0.0,0.0,0.0
21062000000,0.0,0.0,0.0
21085000000,0.0,0.0,0.0
21109000000,0.0,0.0,0.0
21127000000,0.0,0.0,0.0
21157000000,0.0,0.0,0.0
21200000000,0.0,0.0,0.0
21272000000,0.0,0.0,0.0
21324000000,0.0,0.0,0.0
21372000000,0.0,0.0,0.0
21411000000,0.0,0.0,0.0
21436000000,0.0,0.0,0.0
21463000000,0.0,0.0,0.0
21499000000,0.0,0.0,0.0
21515000000,0.0,0.0,0.0
21551000000,0.0,0.0,0.0
21578000000,0.0,0.0,0.0
21616000000,0.0,0.0,0.0
21653000000,0.0,0.0,0.0
21660000000,0.0,0.0,0.0
21695000000,0.0,0.0,0.0
21733000000,0.0,0.0,0.0
21759000000,0.0,0.0,0.0
21789000000,0.0,0.0,0.0
21828000000,0.0,0.0,0.0
21859000000,0.0,0.0,0.0
21904000000,0.0,0.0,0.0
21936000000,0.0,0.0,0.0
21973000000,0.0,0.0,0.0
22033000000,0.0,0.0,0.0
22070000000,0.0,0.0,0.0
22112000000,0.0,0.0,0.0
22150000000,0.0,0.0,0.0
22191000000,0.0,0.0,0.0
22215000000,0.0,0.0,0.0
22249000000,0.0,0.0,0.0
22301000000,0.0,0.0,0.0
22345000000,0.0,0.0,0.0
22381000000,0.0,0.0,0.0
22419000000,0.0,0.0,0.0
22470000000,0.0,0.0,0.0
22514000000,0.0,0.0,0.0
22554000000,0.0,0.0,0.0
22582000000,0.0,0.0,0.0
22616000000,0.0,0.0,0.0
22660000000,0.0,0.0,0.0
22692000000,0.0,0.0,0.0
22738000000,0.0,0.0,0.0
22773000000,0.0,0.0,0.0
22816000000,0.0,0.0,0.0
22854000000,0.0,0.0,0.0
22934000000,0.0,0.0,0.0
22973000000,0.0,0.0,0.0
23018000000,0.0,0.0,0.0
23070000000,0.0,0.0,0.0
23125000000,0.0,0.0,0.0
23174000000,0.0,0.0,0.0
23232000000,0.0,0.0,0.0
23278000000,0.0,0.0,0.0
23324000000,0.0,0.0,0.0
23366000000,0.0,0.0,0.0
23406000000,0.0,0.0,0.0
23450000000,0.0,0.0,0.0
23483000000,0.0,0.0,0.0
23523000000,0.0,0.0,0.0
23558000000,0.0,0.0,0.0
23641000000,0.0,0.0,0.0
23661000000,0.0,0.0,0.0
23708000000,0.0,0.0,0.0
23764000000,0.0,0.0,0.0
23814000000,0.0,0.0,0.0
23834000000,0.0,0.0,0.0
23875000000,0.0,0.0,0.0
23918000000,0.0,0.0,0.0
23951000000,0.0,0.0,0.0
24000000000,0.0,0.0,0.0
24022000000,0.0,0.0,0.0
24051000000,0.0,0.0,0.0
24081000000,0.0,0.0,0.0
24116000000,0.0,0.0,0.0
24162000000,0.0,0.0,0.0
24203000000,0.0,0.0,0.0
24235000000,0.0,0.0,0.0
24276000000,0.0,0.0,0.0
24308000000,0.0,0.0,0.0
24341000000,0.0,0.0,0.0
24371000000,0.0,0.0,0.0
24404000000,0.0,0.0,0.0
24452000000,0.0,0.0,0.0
24501000000,0.0,0.0,0.0
24538000000,0.0,0.0,0.0
24581000000,0.0,0.0,0.0
24620000000,0.0,0.0,0.0
24661000000,0.0,0.0,0.0
24697000000,0.0,0.0,0.0
24741000000,0.0,0.0,0.0
24777000000,0.0,0.0,0.0
24811000000,0.0,0.0,0.0
24857000000,0.0,0.0,0.0
24895000000,0.0,0.0,0.0
24943000000,0.0,0.0,0.0
24977000000,0.0,0.0,0.0
25019000000,0.0,0.0,0.0
25052000000,0.0,0.0,0.0
25101000000,0.0,0.0,0.0
25150000000,0.0,0.0,0.0
25193000000,0.0,0.0,0.0
25235000000,0.0,0.0,0.0
25274000000,0.0,0.0,0.0
25317000000,0.0,0.0,0.0
25353000000,0.0,0.0,0.0
25395000000,0.0,0.0,0.0
25442000000,0.0,0.0,0.0
25470000000,0.0,0.0,0.0
25510000000,0.0,0.0,0.0
25548000000,0.0,0.0,0.0
25579000000,0.0,0.0,0.0
25608000000,0.0,0.0,0.0
25650000000,0.0,0.0,0.0
25692000000,0.0,0.0,0.0
25747000000,0.0,0.0,0.0
25795000000,0.0,0.0,0.0
25839000000,0.0,0.0,0.0
25867000000,0.0,0.0,0.0
25891000000,0.0,0.0,0.0
25933000000,0.0,0.0,0.0
25975000000,0.0,0.0,0.0
26020000000,0.0,0.0,0.0
26037000000,0.0,0.0,0.0
26071000000,0.0,0.0,0.0
26102000000,0.0,0.0,0.0
26132000000,0.0,0.0,0.0
26165000000,0.0,0.0,0.0
26202000000,0.0,0.0,0.0
26232000000,0.0,0.0,0.0
26264000000,0.0,0.0,0.0
26296000000,0.0,0.0,0.0
26330000000,0.0,0.0,0.0
26364000000,0.0,0.0,0.0
26397000000,0.0,0.0,0.0
26435000000,0.0,0.0,0.0
26478000000,0.0,0.0,0.0
26514000000,0.0,0.0,0.0
26545000000,0.0,0.0,0.0
26594000000,0.0,0.0,0.0
26641000000,0.0,0.0,0.0
26674000000,0.0,0.0,0.0
26708000000,0.0,0.0,0.0
26748000000,0.0,0.0,0.0
26791000000,0.0,0.0,0.0
26828000000,0.0,0.0,0.0
26870000000,0.0,0.0,0.0
26912000000,0.0,0.0,0.0
26951000000,0.0,0.0,0.0
26995000000,0.0,0.0,0.0
27027000000,0.0,0.0,0.0
27063000000,0.0,0.0,0.0
27108000000,0.0,0.0,0.0
27146000000,0.0,0.0,0.0
27173000000,0.0,0.0,0.0
27214000000,0.0,0.0,0.0
27244000000,0.0,0.0,0.0
27294000000,0.0,0.0,0.0
27328000000,0.0,0.0,0.0
27366000000,0.0,0.0,0.0
27418000000,0.0,0.0,0.0
27455000000,0.0,0.0,0.0
27494000000,0.0,0.0,0.0
27522000000,0.0,0.0,0.0
27554000000,0.0,0.0,0.0
27607000000,0.0,0.0,0.0
27644000000,0.0,0.0,0.0
