%time,field.x,field.y,field.z
118592000000,0.0,0.0,3.0
119447000000,0.0,0.0,3.0
120473000000,0.0,0.0,3.0
121182000000,0.0,0.0,3.0
121911000000,0.0,0.0,3.0
123028000000,0.0,0.0,3.0
123753000000,0.0,0.0,3.0
124519000000,0.0,0.0,3.0
125602000000,0.0,0.0,3.0
126274000000,0.0,0.0,3.0
127232000000,0.0,0.0,3.0
128022000000,0.0,0.0,3.0
128915000000,0.0,0.0,3.0
129845000000,0.0,0.0,3.0
130621000000,0.0,0.0,3.0
131411000000,0.0,0.0,3.0
132270000000,0.0,0.0,3.0
133131000000,0.0,0.0,3.0
133942000000,0.0,0.0,3.0
134794000000,0.0,0.0,3.0
135642000000,0.0,0.0,3.0
136451000000,0.0,0.0,3.0
137296000000,0.0,0.0,3.0
138031000000,0.0,0.0,3.0
138970000000,0.0,0.0,3.0
139855000000,0.0,0.0,3.0
140939000000,0.0,0.0,3.0
141616000000,0.0,0.0,3.0
142748000000,0.0,0.0,3.0
143407000000,0.0,0.0,3.0
144485000000,0.0,0.0,3.0
145435000000,0.0,0.0,3.0
146333000000,0.0,0.0,3.0
147252000000,0.0,0.0,3.0
148152000000,0.0,0.0,3.0
148943000000,0.0,0.0,3.0
149671000000,0.0,0.0,3.0
150480000000,0.0,0.0,3.0
151162000000,0.0,0.0,3.0
151950000000,0.0,0.0,3.0
152759000000,0.0,0.0,3.0
153777000000,0.0,0.0,3.0
154691000000,0.0,0.0,3.0
155384000000,0.0,0.0,3.0
156373000000,0.0,0.0,3.0
156927000000,0.0,0.0,3.0
157625000000,0.0,0.0,3.0
158222000000,0.0,0.0,3.0
159087000000,0.0,0.0,3.0
159736000000,0.0,0.0,3.0
160383000000,0.0,0.0,3.0
161285000000,0.0,0.0,3.0
162036000000,0.0,0.0,3.0
163033000000,0.0,0.0,3.0
163967000000,0.0,0.0,3.0
164933000000,0.0,0.0,3.0
165552000000,0.0,0.0,3.0
166428000000,0.0,0.0,3.0
167266000000,0.0,0.0,3.0
168057000000,0.0,0.0,3.0
168991000000,0.0,0.0,3.0
169804000000,0.0,0.0,3.0
170649000000,0.0,0.0,3.0
171805000000,0.0,0.0,3.0
172495000000,0.0,0.0,3.0
173262000000,0.0,0.0,3.0
174162000000,0.0,0.0,3.0
174969000000,0.0,0.0,3.0
176053000000,0.0,0.0,3.0
176987000000,0.0,0.0,3.0
177777000000,0.0,0.0,3.0
178595000000,0.0,0.0,3.0
179262000000,0.0,0.0,3.0
180060000000,0.0,0.0,3.0
181017000000,0.0,0.0,3.0
182121000000,0.0,0.0,3.0
182778000000,0.0,0.0,3.0
183542000000,0.0,0.0,3.0
184325000000,0.0,0.0,3.0
185277000000,0.0,0.0,3.0
186121000000,0.0,0.0,3.0
187242000000,0.0,0.0,3.0
188003000000,0.0,0.0,3.0
188724000000,0.0,0.0,3.0
189441000000,0.0,0.0,3.0
190363000000,0.0,0.0,3.0
191352000000,0.0,0.0,3.0
191969000000,0.0,0.0,3.0
192970000000,0.0,0.0,3.0
193973000000,0.0,0.0,3.0
194891000000,0.0,0.0,3.0
195551000000,0.0,0.0,3.0
196667000000,0.0,0.0,3.0
197510000000,0.0,0.0,3.0
198606000000,0.0,0.0,3.0
199221000000,0.0,0.0,3.0
200054000000,0.0,0.0,3.0
201137000000,0.0,0.0,3.0
201992000000,0.0,0.0,3.0
202639000000,0.0,0.0,3.0
203521000000,0.0,0.0,3.0
204630000000,0.0,0.0,3.0
205210000000,0.0,0.0,3.0
205973000000,0.0,0.0,3.0
206832000000,0.0,0.0,3.0
207712000000,0.0,0.0,3.0
208285000000,0.0,0.0,3.0
209071000000,0.0,0.0,3.0
209910000000,0.0,0.0,3.0
210913000000,0.0,0.0,3.0
211691000000,0.0,0.0,3.0
212547000000,0.0,0.0,3.0
213636000000,0.0,0.0,3.0
214746000000,0.0,0.0,3.0
215499000000,0.0,0.0,3.0
216319000000,0.0,0.0,3.0
216887000000,0.0,0.0,3.0
217720000000,0.0,0.0,3.0
218592000000,0.0,0.0,3.0
219294000000,0.0,0.0,3.0
220275000000,0.0,0.0,3.0
221305000000,0.0,0.0,3.0
221986000000,0.0,0.0,3.0
222935000000,0.0,0.0,3.0
223761000000,0.0,0.0,3.0
224836000000,0.0,0.0,3.0
225574000000,0.0,0.0,3.0
226297000000,0.0,0.0,3.0
227341000000,0.0,0.0,3.0
228292000000,0.0,0.0,3.0
228917000000,0.0,0.0,3.0
229789000000,0.0,0.0,3.0
230664000000,0.0,0.0,3.0
231433000000,0.0,0.0,3.0
232234000000,0.0,0.0,3.0
233056000000,0.0,0.0,3.0
233828000000,0.0,0.0,3.0
234798000000,0.0,0.0,3.0
235677000000,0.0,0.0,3.0
236326000000,0.0,0.0,3.0
237294000000,0.0,0.0,3.0
238123000000,0.0,0.0,3.0
238950000000,0.0,0.0,3.0
239639000000,0.0,0.0,3.0
