%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
90545000000,8719,90545000000,world,252.297032818,9.60683300519,2.94460212558,-0.00779730962968,0.1002618832,0.0548260024647,0.993418776848
90555000000,8720,90555000000,world,252.41446553,9.61785156747,2.94466943411,-0.00779951775014,0.100260882759,0.0548273959289,0.993418783579
90565000000,8721,90565000000,world,252.531897474,9.62887540947,2.94473610975,-0.00780175984938,0.100259640938,0.0548285224985,0.993418829126
90575000000,8722,90575000000,world,252.649329088,9.63990457062,2.94480177817,-0.00780405737036,0.100258628237,0.0548296122835,0.993418853138
90585000000,8723,90585000000,world,252.766760139,9.65093887876,2.94486619136,-0.00780629756678,0.10025770639,0.0548308323434,0.993418861232
90595000000,8724,90595000000,world,252.884190144,9.66197824059,2.94492922454,-0.00780844708046,0.100256486525,0.054831887154,0.99341890923
90605000000,8725,90605000000,world,253.001619481,9.67302285622,2.94499088132,-0.0078105983002,0.100255265112,0.054832712559,0.993418970025
90615000000,8726,90615000000,world,253.119048454,9.68407279388,2.9450512488,-0.00781275434299,0.100254278067,0.0548336148615,0.993419002878
90625000000,8727,90625000000,world,253.23647658,9.69512799969,2.94511039055,-0.00781481627183,0.100253061313,0.0548345735051,0.993419056538
90635000000,8728,90635000000,world,253.353903674,9.70618840403,2.94516797155,-0.0078168305107,0.100251487828,0.0548352654614,0.993419161286
90645000000,8729,90645000000,world,253.471330008,9.71725458686,2.94522363768,-0.00781895553048,0.100250029977,0.0548358305415,0.99341926049
90655000000,8730,90655000000,world,253.588755787,9.72832598855,2.94527739041,-0.0078210511934,0.100248750573,0.0548365430714,0.993419333771
90665000000,8731,90665000000,world,253.706180547,9.73940244362,2.94532939668,-0.00782299285849,0.10024724869,0.0548371759742,0.993419435105
90675000000,8732,90675000000,world,253.823604268,9.75048436723,2.94537969432,-0.00782490753907,0.100245591938,0.0548375194515,0.993419568249
90685000000,8733,90685000000,world,253.941027468,9.76157164308,2.94542798915,-0.00782684470709,0.10024417361,0.0548378772614,0.993419676359
90695000000,8734,90695000000,world,254.058449763,9.77266409615,2.94547404978,-0.00782867389195,0.100242665838,0.054838363483,0.993419787251
90705000000,8735,90705000000,world,254.175870779,9.7837616537,2.94551780301,-0.0078303646915,0.100240745745,0.05483862654,0.993419953152
90715000000,8736,90715000000,world,254.293291003,9.79486446751,2.94555927768,-0.00783208039872,0.100238839414,0.0548386890694,0.993420128531
90725000000,8737,90725000000,world,254.410710519,9.80597263557,2.94559862489,-0.00783380984504,0.100237152243,0.0548388775203,0.993420274731
90735000000,8738,90735000000,world,254.528129087,9.81708589955,2.94563624691,-0.00783535878055,0.100235355047,0.0548390862185,0.993420432332
90745000000,8739,90745000000,world,254.645546485,9.828204564,2.94567255732,-0.00783679196444,0.100233307974,0.0548389838909,0.993420633221
90755000000,8740,90755000000,world,254.762963328,9.83932873122,2.94570762694,-0.0078382524029,0.100231463623,0.0548388076176,0.993420817518
90765000000,8741,90765000000,world,254.880379498,9.85045833478,2.94574170927,-0.00783965566217,0.100229701893,0.0548387927449,0.993420985015
90775000000,8742,90775000000,world,254.997794613,9.86159305063,2.94577482397,-0.00784084904838,0.100227595044,0.0548386388411,0.993421196657
90785000000,8743,90785000000,world,255.115208964,9.87273293865,2.94580678335,-0.00784198734322,0.100225408219,0.054838209753,0.993421431988
90795000000,8744,90795000000,world,255.232622953,9.88387809258,2.94583744199,-0.00784315264545,0.100223494508,0.0548378558961,0.993421635393
90805000000,8745,90805000000,world,255.350036266,9.89502834834,2.94586684684,-0.00784414233405,0.100221611503,0.0548376121466,0.993421831003
90815000000,8746,90815000000,world,255.467448622,9.90618370648,2.94589519921,-0.00784489107007,0.100219477785,0.0548370883819,0.993422069261
90825000000,8747,90825000000,world,255.58486033,9.9173446049,2.94592244037,-0.00784563422498,0.100217455614,0.0548363924265,0.993422305809
90835000000,8748,90835000000,world,255.702271453,9.92851099004,2.94594819684,-0.00784636374831,0.100215635724,0.0548358565633,0.993422513217
90845000000,8749,90845000000,world,255.819681494,9.93968253995,2.94597236939,-0.00784685297388,0.10021356847,0.0548352863599,0.993422749368
90855000000,8750,90855000000,world,255.937090436,9.95085921726,2.94599501476,-0.00784719513371,0.100211307555,0.0548343954906,0.993423023912
90865000000,8751,90865000000,world,256.054498838,9.96204127741,2.94601613934,-0.00784758673305,0.100209274159,0.0548334944495,0.993423275669
90875000000,8752,90875000000,world,256.171906539,9.97322848903,2.94603588721,-0.00784784833914,0.100207368115,0.0548327636993,0.993423506203
90885000000,8753,90885000000,world,256.289313201,9.98442069617,2.94605426917,-0.00784779204929,0.100205236774,0.0548318287952,0.993423773238
90895000000,8754,90895000000,world,256.406719011,9.99561817735,2.94607109102,-0.00784763300844,0.100203077788,0.0548306333676,0.993424058246
90905000000,8755,90905000000,world,256.524124263,10.0068211334,2.94608620707,-0.00784749305403,0.100201185449,0.0548295569344,0.993424309635
90915000000,8756,90915000000,world,256.641528472,10.0180293383,2.94609949507,-0.0078471395884,0.100199184849,0.0548285500744,0.993424569785
90925000000,8757,90925000000,world,256.758931321,10.0292426358,2.94611061363,-0.00784654126177,0.100196924732,0.0548272246238,0.993424875622
90935000000,8758,90935000000,world,256.876333287,10.0404612513,2.94611942593,-0.00784596450479,0.100194797418,0.0548257860877,0.993425174128
90945000000,8759,90945000000,world,256.993734476,10.0516851721,2.9461258898,-0.00784534451409,0.100192868225,0.054824536221,0.993425442575
90955000000,8760,90955000000,world,257.111134416,10.0629139461,2.94612998606,-0.00784436685983,0.100190767109,0.0548231932823,0.993425736315
90965000000,8761,90965000000,world,257.228533216,10.0741478322,2.94613136,-0.00784317761479,0.100188498604,0.0548215231806,0.993426066655
90975000000,8762,90975000000,world,257.345931125,10.0853871614,2.9461295887,-0.00784202712922,0.10018646336,0.0548198937638,0.993426370909
90985000000,8763,90985000000,world,257.463327916,10.0966316813,2.94612459741,-0.00784071604185,0.100184456355,0.0548184179013,0.993426665102
90995000000,8764,90995000000,world,257.580723336,10.1078811231,2.94611662653,-0.0078390722033,0.100182203329,0.0548166850174,0.993427000905
91005000000,8765,91005000000,world,257.698117593,10.1191358513,2.94610578265,-0.00783739181325,0.100179983965,0.0548147292354,0.99342734589
91015000000,8766,91015000000,world,257.815510975,10.1303959733,2.94609206589,-0.0078357468547,0.100177999793,0.0548129362812,0.993427657882
91025000000,8767,91025000000,world,257.932903061,10.1416610343,2.94607559725,-0.00783378745543,0.100175938946,0.0548111678699,0.993427978722
